txn_id,user_id,amount,payment_method,failure_code,failure_stage,retry_count,timestamp,do_not_contact,customer_segment,days_overdue
txn_f2c74bbe13,user_595583ab,5868.15,netbanking,bank_decline,payment_failure,0,2026-08-15T14:55:31.312969,False,regular,
txn_fd212b3d76,user_d3b5b8e4,34774.89,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-18T04:55:31.312985,False,high_value,87.0
txn_738508a461,user_03717732,3616.75,upi,issuer_timeout,payment_failure,0,2026-09-01T20:55:31.312996,False,regular,
txn_7cce265f01,user_adb44448,4918.74,mandate,insufficient_funds,payment_failure,0,2026-08-04T16:55:31.313007,False,regular,
txn_e4a3f98e00,user_4acc7c20,3303.67,mandate,insufficient_funds,subscription_failure,0,2026-08-14T19:55:31.313017,False,regular,
txn_8e169cd100,user_889004c7,3217.5,card,card_expired,payment_failure,0,2026-08-26T19:55:31.313028,False,regular,
txn_687989fe5c,user_a3e2a282,7988.3,upi,bank_decline,payment_failure,0,2026-08-31T23:55:31.313038,False,regular,
txn_b62d980c88,user_1cbdb64b,883.77,netbanking,gateway_timeout,checkout_abandon,0,2026-08-13T16:55:31.313048,False,regular,
txn_cb7b09d7a6,user_83302816,1427.54,upi,otp_timeout,checkout_abandon,0,2026-08-09T16:55:31.313058,False,regular,
txn_968fefc1b7,user_6c5686dd,41194.88,card,insufficient_funds,payment_failure,0,2026-08-23T10:55:31.313068,False,high_value,
txn_738ec42524,user_e5903849,45137.47,card,gateway_timeout,checkout_abandon,0,2026-08-25T15:55:31.313097,False,high_value,
txn_e16d8cf7bf,user_a62e4531,6621.05,mandate,insufficient_funds,subscription_failure,0,2026-09-01T23:55:31.313113,False,regular,
txn_75911efa29,user_b57087c8,2886.22,mandate,insufficient_funds,subscription_failure,0,2026-08-06T10:55:31.313123,False,regular,
txn_6f4661a395,user_09006aaf,7302.56,card,issuer_timeout,payment_failure,0,2026-08-09T00:55:31.313134,False,regular,
txn_d763603096,user_0b83e08e,1957.67,netbanking,insufficient_funds,payment_failure,0,2026-08-08T01:55:31.313145,False,regular,
txn_110f7f6fbc,user_2591833a,20718.33,mandate,insufficient_funds,subscription_failure,0,2026-08-18T01:55:31.313155,False,high_value,
txn_2d30dc0cf5,user_4b7e860e,35666.12,netbanking,issuer_timeout,payment_failure,0,2026-08-08T09:55:31.313165,True,high_value,
txn_cc959e2322,user_a2bc3ec7,6212.97,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-14T21:55:31.313175,False,regular,74.0
txn_5cb8112644,user_368f6ac4,2458.44,mandate,insufficient_funds,subscription_failure,0,2026-08-04T18:55:31.313192,False,regular,
txn_f06ba2366a,user_0f92da56,768.19,card,invoice_unpaid,receivable_overdue,0,2026-08-29T13:55:31.313232,False,regular,54.0
txn_022402444e,user_c84081b3,5802.23,netbanking,bank_decline,payment_failure,0,2026-08-22T23:55:31.313278,False,regular,
txn_fada2423d8,user_81e2b8b1,1154.67,mandate,otp_timeout,checkout_abandon,0,2026-08-27T23:55:31.313298,False,regular,
txn_5910522ee5,user_7ea428bf,2135.51,upi,insufficient_funds,payment_failure,0,2026-08-08T17:55:31.313320,False,regular,
txn_3206588157,user_f173f56c,49829.72,mandate,mandate_lapsed,subscription_failure,0,2026-08-20T12:55:31.313334,False,high_value,
txn_d05f7d56c7,user_9cd46fab,3765.4,upi,otp_timeout,checkout_abandon,0,2026-08-28T09:55:31.313344,False,regular,
txn_e81e9503e2,user_6dc302fb,5302.23,mandate,bank_decline,payment_failure,0,2026-08-25T10:55:31.313354,True,regular,
txn_5e81ebc2b8,user_6f89980f,3052.07,mandate,insufficient_funds,payment_failure,0,2026-08-24T02:55:31.313364,False,regular,
txn_1c9a607578,user_c560bf7b,772.55,mandate,otp_timeout,checkout_abandon,0,2026-08-10T10:55:31.313374,False,regular,
txn_d0ce5faa3c,user_70736f43,48952.5,mandate,invoice_unpaid,receivable_overdue,0,2026-08-23T17:55:31.313384,False,high_value,72.0
txn_f37b1bfb67,user_021728ea,4099.61,mandate,mandate_lapsed,subscription_failure,0,2026-09-03T02:55:31.313395,False,regular,
txn_25f098e1b7,user_f995322f,4927.83,upi,bank_decline,payment_failure,0,2026-08-24T08:55:31.313449,False,regular,
txn_be4f00d993,user_e73601db,4830.05,mandate,bank_decline,payment_failure,0,2026-08-12T09:55:31.313466,False,regular,
txn_6e7aba07ca,user_7792aff5,7842.2,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-09T04:55:31.313477,False,regular,89.0
txn_b4ec10ed7f,user_4fac62dc,7781.04,upi,otp_timeout,checkout_abandon,0,2026-08-12T02:55:31.313495,False,regular,
txn_9433246d08,user_201ab2ad,6760.1,upi,bank_decline,payment_failure,0,2026-08-08T06:55:31.313505,False,regular,
txn_568cee65ba,user_032edc46,26523.18,mandate,user_dropped,checkout_abandon,0,2026-08-30T14:55:31.313534,False,high_value,
txn_19f9ca552a,user_b1abc42e,7006.98,card,user_dropped,checkout_abandon,0,2026-08-12T23:55:31.313555,False,regular,
txn_a74e0970ad,user_d11050a6,3138.23,upi,gateway_timeout,checkout_abandon,0,2026-08-20T10:55:31.313568,False,regular,
txn_459d1fd3f4,user_a88db1e4,5216.81,netbanking,card_expired,payment_failure,0,2026-08-15T12:55:31.313579,False,regular,
txn_791d541bf2,user_b2042c43,7787.7,netbanking,bank_decline,payment_failure,0,2026-08-10T18:55:31.313590,False,regular,
txn_5ba210e479,user_e407a25d,4570.8,mandate,insufficient_funds,subscription_failure,0,2026-08-05T04:55:31.313630,False,regular,
txn_b2ca243426,user_838583da,7844.25,netbanking,card_expired,payment_failure,0,2026-08-04T23:55:31.313674,False,regular,
txn_80a537b653,user_bbe93f54,3649.53,netbanking,card_expired,payment_failure,0,2026-08-11T12:55:31.313694,False,regular,
txn_59a32d94ab,user_b23bcd49,2317.65,card,invoice_unpaid,receivable_overdue,0,2026-08-15T04:55:31.313706,False,regular,76.0
txn_259a278443,user_a5aafb6d,2015.13,card,issuer_timeout,payment_failure,0,2026-08-21T17:55:31.313732,False,regular,
txn_ff8ac6c3b1,user_9c22035c,31114.26,upi,card_expired,payment_failure,0,2026-08-21T07:55:31.313762,False,high_value,
txn_da23b8829d,user_47b78e5e,48483.43,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-25T07:55:31.313778,False,high_value,8.0
txn_b1a3863277,user_d4e9903d,5839.32,card,bank_decline,payment_failure,0,2026-08-05T22:55:31.313813,False,regular,
txn_dae702bd64,user_502b18c5,43119.7,mandate,invoice_unpaid,receivable_overdue,0,2026-08-29T04:55:31.313840,False,high_value,38.0
txn_81fd440d35,user_ee82a19f,49284.76,netbanking,bank_decline,payment_failure,0,2026-08-20T07:55:31.313859,False,high_value,
txn_1909fbde69,user_d0f5cab3,3849.56,upi,gateway_timeout,checkout_abandon,0,2026-08-10T00:55:31.313893,False,regular,
txn_248a62b475,user_6d6de358,308.86,mandate,insufficient_funds,subscription_failure,0,2026-08-24T18:55:31.313910,False,regular,
txn_2a20ec69fa,user_9036e2f8,7195.93,mandate,mandate_lapsed,subscription_failure,0,2026-08-08T14:55:31.313922,False,regular,
txn_6602d7eee0,user_68f699b0,13905.56,netbanking,card_expired,payment_failure,0,2026-08-05T20:55:31.313934,True,high_value,
txn_0ab43345bd,user_43a03e0a,2770.08,card,bank_decline,payment_failure,0,2026-08-26T07:55:31.313945,False,regular,
txn_0e040cd7d1,user_4772e056,1444.79,netbanking,card_expired,payment_failure,0,2026-08-13T00:55:31.313955,False,regular,
txn_b748a7eaa4,user_a5808fcd,7666.41,mandate,invoice_unpaid,receivable_overdue,0,2026-08-30T13:55:31.313965,False,regular,78.0
txn_ab7abc4cfa,user_8500eaac,6454.56,mandate,bank_decline,subscription_failure,0,2026-08-08T21:55:31.313976,False,regular,
txn_f144a7b7fa,user_0722a748,4297.95,mandate,insufficient_funds,subscription_failure,0,2026-08-18T05:55:31.313986,False,regular,
txn_98216e6c46,user_737765b3,7241.53,upi,invoice_unpaid,receivable_overdue,0,2026-08-16T10:55:31.313995,False,regular,20.0
txn_80da5eac46,user_424d1696,5790.96,mandate,invoice_unpaid,receivable_overdue,0,2026-09-01T11:55:31.314026,False,regular,58.0
txn_6bd81916aa,user_6e502264,649.35,mandate,user_dropped,checkout_abandon,0,2026-08-13T18:55:31.314043,False,regular,
txn_dccb8f21f1,user_382409bf,4709.83,card,issuer_timeout,payment_failure,0,2026-08-21T16:55:31.314076,False,regular,
txn_16f941fba2,user_aad2fae1,7890.87,mandate,otp_timeout,checkout_abandon,0,2026-09-02T18:55:31.314094,False,regular,
txn_de08a816e2,user_4fc32051,5236.87,mandate,card_expired,subscription_failure,0,2026-08-21T16:55:31.314105,False,regular,
txn_89f346137f,user_4d7da822,3129.04,upi,issuer_timeout,payment_failure,0,2026-08-14T16:55:31.314117,False,regular,
txn_690458949d,user_c5f8d230,49105.45,card,invoice_unpaid,receivable_overdue,0,2026-08-11T03:55:31.314127,False,high_value,39.0
txn_af31bfe363,user_a4a87c86,1990.38,mandate,insufficient_funds,subscription_failure,0,2026-08-20T16:55:31.314138,False,regular,
txn_aede8c5590,user_170193c5,450.3,mandate,issuer_timeout,payment_failure,0,2026-08-16T03:55:31.314148,False,regular,
txn_8b957d6449,user_6c5adf16,5440.78,card,bank_decline,payment_failure,0,2026-08-27T04:55:31.314158,True,regular,
txn_5cfd7b4140,user_c6093cd4,6252.3,upi,user_dropped,checkout_abandon,0,2026-08-18T18:55:31.314187,False,regular,
txn_0df6aa9d7e,user_2f61f939,6224.8,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-27T18:55:31.314203,False,regular,19.0
txn_8c0791a30a,user_d48a29ae,4541.4,upi,user_dropped,checkout_abandon,0,2026-08-14T06:55:31.314214,False,regular,
txn_d6cbc647e3,user_e4ce2e9f,5435.47,netbanking,gateway_timeout,checkout_abandon,0,2026-08-12T14:55:31.314225,False,regular,
txn_5cf5ec381f,user_32b642ba,2078.55,upi,insufficient_funds,payment_failure,0,2026-08-25T05:55:31.314235,False,regular,
txn_5b88187610,user_7fe827e3,3447.76,upi,otp_timeout,checkout_abandon,0,2026-08-22T20:55:31.314245,False,regular,
txn_49a8589937,user_55284647,3093.4,upi,insufficient_funds,payment_failure,0,2026-09-02T19:55:31.314255,False,regular,
txn_95d8c1d1a5,user_e65d6146,41794.52,mandate,mandate_lapsed,subscription_failure,0,2026-08-16T04:55:31.314265,False,high_value,
txn_17f94a1e53,user_e9df6434,2563.87,card,insufficient_funds,payment_failure,0,2026-08-28T21:55:31.314275,False,regular,
txn_90c58bc7cf,user_3e2c8752,2091.23,upi,issuer_timeout,payment_failure,0,2026-08-22T20:55:31.314284,False,regular,
txn_0bf4556752,user_a2c7c89c,3001.22,mandate,insufficient_funds,subscription_failure,0,2026-08-26T16:55:31.314314,False,regular,
txn_6240c9e18a,user_eca5c7cd,3861.03,netbanking,otp_timeout,checkout_abandon,0,2026-08-05T21:55:31.314331,False,regular,
txn_ffaeb55fcd,user_c16d5cf1,1337.2,netbanking,user_dropped,checkout_abandon,0,2026-08-17T09:55:31.314343,False,regular,
txn_2bad0a0e30,user_e2f8b951,3161.75,upi,otp_timeout,checkout_abandon,0,2026-08-19T10:55:31.314404,False,regular,
txn_8495116869,user_95bae388,7737.76,mandate,mandate_lapsed,subscription_failure,0,2026-08-14T04:55:31.314430,False,regular,
txn_a7603ea456,user_dca0d566,38252.45,mandate,card_expired,payment_failure,0,2026-08-29T10:55:31.314448,False,high_value,
txn_dfd0c3caf0,user_ca3e1674,778.78,card,invoice_unpaid,receivable_overdue,0,2026-08-11T03:55:31.314459,False,regular,53.0
txn_f9f8ce294a,user_f4ee518b,17186.01,mandate,mandate_lapsed,subscription_failure,0,2026-08-20T16:55:31.314469,True,high_value,
txn_b3d4862c91,user_69560864,5341.42,mandate,bank_decline,subscription_failure,0,2026-09-04T03:55:31.314478,False,regular,
txn_698c629ca6,user_09497c92,4377.76,netbanking,otp_timeout,checkout_abandon,0,2026-09-03T11:55:31.314496,False,regular,
txn_6110e9fd7a,user_d0d8a41e,1033.73,mandate,card_expired,subscription_failure,0,2026-08-31T11:55:31.314530,False,regular,
txn_316b0a2499,user_4d7adb0f,2284.13,mandate,bank_decline,payment_failure,0,2026-09-01T16:55:31.314548,False,regular,
txn_483ba14914,user_9e226cc1,2538.8,card,otp_timeout,checkout_abandon,0,2026-08-14T07:55:31.314561,False,regular,
txn_c016dabf53,user_390d2ab8,636.7,card,insufficient_funds,payment_failure,0,2026-08-12T22:55:31.314573,False,regular,
txn_c6b0e13960,user_05968de9,7822.17,card,invoice_unpaid,receivable_overdue,0,2026-08-06T11:55:31.314584,False,regular,6.0
txn_258b60258b,user_719ea1bf,2313.54,card,invoice_unpaid,receivable_overdue,0,2026-08-13T19:55:31.314594,False,regular,70.0
txn_f0ba304281,user_7d96a0fd,7698.46,upi,issuer_timeout,payment_failure,0,2026-08-10T05:55:31.314605,False,regular,
txn_c2fefee738,user_c6e07ab9,4619.23,mandate,invoice_unpaid,receivable_overdue,0,2026-08-13T10:55:31.314637,False,regular,43.0
txn_e723067ed3,user_33767fab,810.74,mandate,card_expired,subscription_failure,0,2026-08-11T16:55:31.314655,True,regular,
txn_bbd7e581d2,user_a99b8701,6197.24,mandate,gateway_timeout,checkout_abandon,0,2026-08-10T17:55:31.314705,True,regular,
txn_f1d271264e,user_4cff794f,2974.33,mandate,issuer_timeout,payment_failure,0,2026-08-21T22:55:31.314758,False,regular,
txn_d472572fa4,user_df918171,6423.83,mandate,mandate_lapsed,subscription_failure,0,2026-08-13T01:55:31.314775,False,regular,
txn_3f179f5d4b,user_4ea5d2ce,5968.31,netbanking,card_expired,payment_failure,0,2026-08-24T00:55:31.314787,False,regular,
txn_2e58cfe956,user_f455ee05,996.41,card,invoice_unpaid,receivable_overdue,0,2026-08-29T14:55:31.314798,False,regular,58.0
txn_d8f8394b0c,user_b854bd8d,31276.68,netbanking,otp_timeout,checkout_abandon,0,2026-08-07T15:55:31.314829,True,high_value,
txn_13467ee27e,user_df7301bb,4563.39,upi,user_dropped,checkout_abandon,0,2026-08-16T11:55:31.314848,False,regular,
txn_df2df2087f,user_7e0d398b,4045.37,card,insufficient_funds,payment_failure,0,2026-08-29T14:55:31.314866,False,regular,
txn_122802777a,user_83866f17,7563.93,mandate,card_expired,payment_failure,0,2026-08-15T08:55:31.314882,False,regular,
txn_b48dbaef39,user_64c87288,2790.29,mandate,insufficient_funds,payment_failure,0,2026-08-09T17:55:31.314901,False,regular,
txn_eeadd85164,user_6ea86f03,4835.26,netbanking,gateway_timeout,checkout_abandon,0,2026-08-24T08:55:31.314912,False,regular,
txn_ec697b51f0,user_f5a4fb68,7755.06,netbanking,insufficient_funds,payment_failure,0,2026-08-11T05:55:31.314947,False,regular,
txn_d872546184,user_caa18afc,2385.34,mandate,invoice_unpaid,receivable_overdue,0,2026-08-24T00:55:31.314965,False,regular,73.0
txn_c4f606e09a,user_40776c13,408.95,mandate,invoice_unpaid,receivable_overdue,0,2026-08-04T05:55:31.314977,False,regular,27.0
txn_ed1ec99b49,user_4706c7a0,6405.12,mandate,card_expired,payment_failure,0,2026-08-13T12:55:31.314988,False,regular,
txn_71ecda2530,user_4924550c,25770.95,mandate,insufficient_funds,payment_failure,0,2026-09-01T13:55:31.314998,False,high_value,
txn_5da7cb3ac2,user_71a104a1,7378.06,mandate,user_dropped,checkout_abandon,0,2026-08-18T02:55:31.315008,False,regular,
txn_2149f114c5,user_2a2a72ca,5176.81,card,issuer_timeout,payment_failure,0,2026-08-31T20:55:31.315018,False,regular,
txn_858e9e6234,user_c652b510,49310.56,mandate,bank_decline,payment_failure,0,2026-08-04T17:55:31.315029,False,high_value,
txn_3d4324a5c0,user_bebd7a7e,4182.27,upi,otp_timeout,checkout_abandon,0,2026-08-20T16:55:31.315039,False,regular,
txn_9d251a1a1d,user_2513cc6a,2889.75,mandate,insufficient_funds,subscription_failure,0,2026-09-03T12:55:31.315049,False,regular,
txn_aafe4de2be,user_53b5b230,47507.46,upi,gateway_timeout,checkout_abandon,0,2026-08-23T18:55:31.315078,False,high_value,
txn_4193cf5ccb,user_4a11384c,960.46,mandate,insufficient_funds,subscription_failure,0,2026-08-11T05:55:31.315093,False,regular,
txn_7e37b6b4b5,user_8531512a,375.16,netbanking,insufficient_funds,payment_failure,0,2026-08-15T00:55:31.315105,False,regular,
txn_7e6d9fd781,user_dab913ed,1559.74,upi,issuer_timeout,payment_failure,0,2026-08-24T10:55:31.315115,False,regular,
txn_be6a613d85,user_53d1f908,1652.82,mandate,user_dropped,checkout_abandon,0,2026-08-23T03:55:31.315126,False,regular,
txn_f3d4cfe9a0,user_faed7899,233.71,upi,invoice_unpaid,receivable_overdue,0,2026-08-28T19:55:31.315136,False,regular,9.0
txn_7c32396bd4,user_07050499,1736.18,mandate,insufficient_funds,subscription_failure,0,2026-08-31T19:55:31.315169,False,regular,
txn_a0e0c9bd70,user_326de9d7,3230.39,mandate,gateway_timeout,checkout_abandon,0,2026-08-17T00:55:31.315195,False,regular,
txn_9c9245d0a1,user_74d130a5,5705.71,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-05T08:55:31.315217,False,regular,76.0
txn_0c2ba202c4,user_010cdb1b,1626.75,upi,insufficient_funds,payment_failure,0,2026-08-18T15:55:31.315228,False,regular,
txn_2bd73ebc8b,user_7e08e14f,34690.43,upi,insufficient_funds,payment_failure,0,2026-08-17T22:55:31.315263,False,high_value,
txn_5746aec5aa,user_cf7f83de,617.17,netbanking,insufficient_funds,payment_failure,0,2026-08-05T03:55:31.315278,False,regular,
txn_0fed2dae1a,user_c89276b3,5292.94,mandate,insufficient_funds,payment_failure,0,2026-08-13T12:55:31.315289,False,regular,
txn_88acd68ca4,user_3490f17e,9296.12,upi,invoice_unpaid,receivable_overdue,0,2026-08-26T02:55:31.315306,False,high_value,36.0
txn_e505151650,user_af0fa148,6224.87,mandate,card_expired,payment_failure,0,2026-08-17T11:55:31.315325,False,regular,
txn_1593b83c36,user_f4fb9fcd,3060.52,card,card_expired,payment_failure,0,2026-08-10T04:55:31.315337,False,regular,
txn_a5963ce503,user_d4e5e8cd,5297.64,upi,bank_decline,payment_failure,0,2026-08-26T02:55:31.315346,False,regular,
txn_87df8f00b8,user_ee495dc2,7951.87,upi,issuer_timeout,payment_failure,0,2026-08-28T04:55:31.315356,False,regular,
txn_47d6d6a0c5,user_7091ba88,1493.66,upi,card_expired,payment_failure,0,2026-08-09T21:55:31.315366,False,regular,
txn_38b9e59605,user_1b58997b,4854.49,upi,invoice_unpaid,receivable_overdue,0,2026-08-24T05:55:31.315376,False,regular,38.0
txn_decf62b8b0,user_0ff11767,5497.53,card,issuer_timeout,payment_failure,0,2026-08-30T14:55:31.315423,False,regular,
txn_ded33060e6,user_17af1206,44374.44,upi,invoice_unpaid,receivable_overdue,0,2026-08-30T05:55:31.315443,False,high_value,42.0
txn_4967484cb5,user_a672206f,4702.92,mandate,card_expired,subscription_failure,0,2026-08-26T07:55:31.315456,False,regular,
txn_a42c672342,user_55de06b8,925.14,netbanking,user_dropped,checkout_abandon,0,2026-08-12T16:55:31.315467,False,regular,
txn_8ca708c9f0,user_ac2a3a9b,6806.91,card,user_dropped,checkout_abandon,0,2026-08-11T13:55:31.315477,False,regular,
txn_3dce8fc407,user_daa7dd1d,3301.18,mandate,bank_decline,subscription_failure,0,2026-08-04T14:55:31.315493,False,regular,
txn_1b172c7ab9,user_bcf2a75f,4468.02,upi,otp_timeout,checkout_abandon,0,2026-08-16T12:55:31.315505,False,regular,
txn_39286f2cbe,user_37b1bbf3,34298.91,mandate,invoice_unpaid,receivable_overdue,0,2026-09-04T00:55:31.315542,False,high_value,21.0
txn_188bdc9b38,user_c47ea182,5570.02,upi,issuer_timeout,payment_failure,0,2026-08-06T07:55:31.315560,False,regular,
txn_310dbc1e26,user_1d37590e,23137.93,card,invoice_unpaid,receivable_overdue,0,2026-08-23T06:55:31.315594,False,high_value,84.0
txn_8391d8707f,user_a431aa12,2025.32,card,insufficient_funds,payment_failure,0,2026-08-13T00:55:31.315650,True,regular,
txn_e033f482c5,user_d1336797,5502.87,card,otp_timeout,checkout_abandon,0,2026-09-03T05:55:31.315668,False,regular,
txn_94745b7c3c,user_b3d33911,3925.06,upi,issuer_timeout,payment_failure,0,2026-08-23T01:55:31.315679,False,regular,
txn_4de85304f6,user_3d097a0e,1268.61,upi,insufficient_funds,payment_failure,0,2026-08-14T06:55:31.315690,False,regular,
txn_7171f9875b,user_c3488f23,3631.78,upi,otp_timeout,checkout_abandon,0,2026-08-14T04:55:31.315701,False,regular,
txn_878faf8223,user_67a4ec53,875.17,card,user_dropped,checkout_abandon,0,2026-08-31T00:55:31.315710,False,regular,
txn_d86b4c8186,user_7cbc6165,1289.68,netbanking,issuer_timeout,payment_failure,0,2026-08-15T01:55:31.315741,False,regular,
txn_88d36b9652,user_b6770a11,7540.98,mandate,card_expired,subscription_failure,0,2026-09-03T06:55:31.315756,False,regular,
txn_fd480f92d0,user_f48326dd,24453.15,card,bank_decline,payment_failure,0,2026-08-09T20:55:31.315768,False,high_value,
txn_57d60ba688,user_42a1e109,4319.63,card,bank_decline,payment_failure,0,2026-08-23T17:55:31.315779,False,regular,
txn_c5ff3d04ac,user_3b546366,5525.95,mandate,invoice_unpaid,receivable_overdue,0,2026-08-05T01:55:31.315811,False,regular,3.0
txn_0121dc379e,user_e90a79a1,7598.7,mandate,insufficient_funds,payment_failure,0,2026-08-18T18:55:31.315828,False,regular,
txn_0cea8bf50e,user_23600523,841.94,upi,user_dropped,checkout_abandon,0,2026-08-27T01:55:31.315846,False,regular,
txn_c1809b174f,user_8331cbde,4382.84,mandate,otp_timeout,checkout_abandon,0,2026-08-16T07:55:31.315867,False,regular,
txn_ae1161216e,user_662bd43e,3611.39,mandate,insufficient_funds,subscription_failure,0,2026-08-04T20:55:31.315878,True,regular,
txn_58c2425ec4,user_2b3670d7,4947.89,netbanking,bank_decline,payment_failure,0,2026-08-13T04:55:31.315888,False,regular,
txn_13d198a9a1,user_ee3e2358,8476.71,mandate,insufficient_funds,payment_failure,0,2026-08-04T16:55:31.315898,False,high_value,
txn_9410684c06,user_488027be,13330.96,mandate,card_expired,subscription_failure,0,2026-08-10T19:55:31.315921,False,high_value,
txn_7c043ae84e,user_94b0002c,3547.73,card,issuer_timeout,payment_failure,0,2026-08-26T05:55:31.315956,False,regular,
txn_c4c86565f2,user_94b3d8c6,631.43,mandate,insufficient_funds,subscription_failure,0,2026-08-07T09:55:31.315984,False,regular,
txn_684bda4645,user_1ebd4788,5457.14,card,card_expired,payment_failure,0,2026-08-27T04:55:31.316020,False,regular,
txn_551b936c79,user_95e8de44,3878.76,mandate,issuer_timeout,payment_failure,0,2026-08-05T23:55:31.316038,False,regular,
txn_dbc2efd0b8,user_85e272ad,5768.36,mandate,invoice_unpaid,receivable_overdue,0,2026-08-27T17:55:31.316050,False,regular,32.0
txn_1a97abc332,user_726f47bf,23657.57,mandate,mandate_lapsed,subscription_failure,0,2026-08-18T06:55:31.316061,False,high_value,
txn_25a38b9e7d,user_08f4256e,7640.82,card,issuer_timeout,payment_failure,0,2026-08-06T13:55:31.316072,False,regular,
txn_3a3382a121,user_00bb252b,27182.88,mandate,mandate_lapsed,subscription_failure,0,2026-08-23T21:55:31.316082,False,high_value,
txn_202590237f,user_462e2b7f,3071.53,mandate,card_expired,subscription_failure,0,2026-08-19T21:55:31.316092,False,regular,
txn_1249dd5bb3,user_6d1b4cb5,47159.76,card,user_dropped,checkout_abandon,0,2026-08-27T10:55:31.316103,False,high_value,
txn_6b4d0a5292,user_3d6d28b0,210.4,mandate,invoice_unpaid,receivable_overdue,0,2026-08-07T04:55:31.316113,False,regular,40.0
txn_8d2ffe42a6,user_4e3b5824,666.18,upi,otp_timeout,checkout_abandon,0,2026-08-12T19:55:31.316124,False,regular,
txn_98b665adb9,user_c77e11bf,5665.61,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-20T04:55:31.316155,False,regular,11.0
txn_6343b4f833,user_7e954f9d,4815.79,card,user_dropped,checkout_abandon,0,2026-08-21T06:55:31.316178,False,regular,
txn_7d743a0fe3,user_51a5ec63,6445.37,netbanking,insufficient_funds,payment_failure,0,2026-08-24T13:55:31.316199,False,regular,
txn_a0e71c22b0,user_d85fc7e0,4759.72,upi,insufficient_funds,payment_failure,0,2026-08-31T22:55:31.316210,False,regular,
txn_403947394f,user_0c07621b,6207.63,mandate,insufficient_funds,payment_failure,0,2026-08-25T13:55:31.316220,False,regular,
txn_7d179f137f,user_13e28a88,6644.82,card,insufficient_funds,payment_failure,0,2026-08-28T17:55:31.316231,False,regular,
txn_9df84e1c32,user_2af076d7,580.81,mandate,bank_decline,subscription_failure,0,2026-08-25T19:55:31.316241,False,regular,
txn_d6f36c7e55,user_dd679ad0,4535.44,upi,issuer_timeout,payment_failure,0,2026-08-31T13:55:31.316250,False,regular,
txn_02f363a17b,user_47c57da7,40799.54,mandate,mandate_lapsed,subscription_failure,0,2026-08-27T23:55:31.316260,False,high_value,
txn_e49db36441,user_c210095f,854.51,netbanking,user_dropped,checkout_abandon,0,2026-08-06T01:55:31.316295,True,regular,
txn_2403b0763d,user_716babd1,1203.57,netbanking,issuer_timeout,payment_failure,0,2026-09-01T02:55:31.316331,False,regular,
txn_d9689cf48c,user_27142c2f,5849.56,mandate,issuer_timeout,payment_failure,0,2026-09-03T15:55:31.316348,False,regular,
txn_15db7a1035,user_b33a9648,19753.61,upi,insufficient_funds,payment_failure,0,2026-09-02T08:55:31.316360,False,high_value,
txn_024aef87dd,user_5acb7639,4494.37,card,insufficient_funds,payment_failure,0,2026-09-01T19:55:31.316371,False,regular,
txn_792c1443f1,user_1be6eb69,2142.35,card,user_dropped,checkout_abandon,0,2026-08-22T05:55:31.316382,False,regular,
txn_86789aad59,user_b8684a70,4117.67,mandate,user_dropped,checkout_abandon,0,2026-08-26T22:55:31.316392,True,regular,
txn_db7e93af5a,user_5dd8160e,2390.27,mandate,otp_timeout,checkout_abandon,0,2026-08-18T16:55:31.316403,False,regular,
txn_a662109d77,user_ca550b2c,35587.65,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-17T04:55:31.316413,False,high_value,8.0
txn_3e6a268f43,user_84d0da2e,3228.7,upi,invoice_unpaid,receivable_overdue,0,2026-08-29T20:55:31.316423,False,regular,76.0
txn_adf033837c,user_0f7eccd4,5685.93,mandate,insufficient_funds,subscription_failure,0,2026-08-23T09:55:31.316434,False,regular,
txn_07c0480091,user_f18c635c,7075.69,mandate,otp_timeout,checkout_abandon,0,2026-08-17T18:55:31.316477,False,regular,
txn_b9880fb967,user_def4fc8e,354.44,mandate,insufficient_funds,payment_failure,0,2026-09-03T17:55:31.316499,False,regular,
txn_21de369d8c,user_439db36c,7365.49,netbanking,insufficient_funds,payment_failure,0,2026-09-03T03:55:31.316513,False,regular,
txn_b1ee9098c7,user_f7cc089a,30103.86,mandate,mandate_lapsed,subscription_failure,0,2026-08-24T01:55:31.316524,False,high_value,
txn_f137412b19,user_a1e0dc60,20673.83,upi,invoice_unpaid,receivable_overdue,0,2026-08-29T04:55:31.316534,False,high_value,56.0
txn_91ccbd8145,user_370ff9cf,48686.23,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-27T06:55:31.316545,False,high_value,76.0
txn_f28d018981,user_81604b6a,1585.12,card,card_expired,payment_failure,0,2026-08-04T05:55:31.316556,False,regular,
txn_e14e270c92,user_2f2602cc,451.59,netbanking,issuer_timeout,payment_failure,0,2026-08-05T08:55:31.316566,False,regular,
txn_7bf7c679c4,user_408432d2,39303.67,upi,gateway_timeout,checkout_abandon,0,2026-08-23T17:55:31.316576,False,high_value,
